account,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,bot
BDUTT,5654090,1020,10484,Mon Feb 02 20:36:36 +0000 2009,10588,TRUE,107432,en,FALSE,FALSE,FALSE,0
ActuallyNPH,26243562,90,60822,Mon Nov 16 15:54:48 +0000 2009,177,TRUE,2650,en,FALSE,FALSE,FALSE,0
tin_vamsi,6,9,0,3/11/2016 5:51,0,FALSE,9,en,TRUE,TRUE,FALSE,0
"""skibluemountain""",11600,1271,253,"""Tue Jan 13 16:31:11 +0000 2009""",5573,TRUE,5832,"""en""",FALSE,FALSE,TRUE,0
lijiali_vision,2016,67,56,Sun Sep 19 05:41:46 +0000 2010,86,FALSE,24,en,TRUE,FALSE,FALSE,0
trocadelivros,24244,24852,742,3/18/2009 15:09,26,FALSE,1568,pt,FALSE,FALSE,FALSE,0
randizuckerberg,177335,1609,4538,Wed Mar 12 08:15:23 +0000 2008,4609,TRUE,12818,en,FALSE,FALSE,FALSE,0
jamesmaslow,3119501,10296,11444,Sat Aug 29 01:32:02 +0000 2009,4007,TRUE,10888,en,FALSE,FALSE,TRUE,0
SimplyAJ10,318163,759,1961,Thu Jul 09 08:51:13 +0000 2009,125,TRUE,22964,en,FALSE,FALSE,FALSE,0
tarasz93,15,153,0,Sun Nov 06 01:33:45 +0000 2011,1375,FALSE,29,en,TRUE,FALSE,FALSE,0
ashleytisdale,13445608,202,42817,Sat Dec 13 02:32:20 +0000 2008,3983,TRUE,7784,en,FALSE,FALSE,FALSE,0
RosaAmericana,147,875,2,12/10/2010 21:34,341,FALSE,296,en,FALSE,FALSE,FALSE,0
CSPUS,49,1156,0,1/7/2017 0:11,43,FALSE,7,en,TRUE,FALSE,TRUE,0
IAmJeffEmmerson,437194,389732,3229,3/12/2013 20:08,22862,TRUE,19312,en,FALSE,FALSE,TRUE,0
ClaireRightHere,16079,1884,19,3/20/2014 15:18,1619,FALSE,5502,en,FALSE,FALSE,TRUE,0
wasif91,146,932,0,7/9/2011 21:02,3,FALSE,9,en,FALSE,FALSE,FALSE,0
wandinhoalves,14,28,0,1/4/2011 16:05,0,FALSE,52,en,FALSE,FALSE,FALSE,0
latimesmuskal,3848,1234,382,Tue Feb 17 23:33:32 +0000 2009,41,TRUE,31379,en,FALSE,FALSE,FALSE,0
POTUS,16036429,8,11251,1/19/2017 22:54,0,TRUE,310,en,TRUE,FALSE,FALSE,0
613_Jason,31,88,1,13/02/2012 15:42,244,FALSE,184,en,TRUE,FALSE,FALSE,0
Crazistaan,173,335,1,Sat Jul 04 18:28:47 +0000 2009,17,FALSE,242,en,FALSE,FALSE,FALSE,0
DeportMalkin,358,177,9,4/4/2012 21:21,1941,FALSE,3246,en,TRUE,FALSE,FALSE,0
StateDept,3917025,401,19708,Tue Oct 23 15:02:45 +0000 2007,15,TRUE,47384,en,FALSE,FALSE,FALSE,0
amandasegond,31,39,2,2/13/2011 0:12,94,FALSE,1856,pt,FALSE,FALSE,FALSE,0
FGaryGray,66368,636,838,Wed Mar 11 17:46:25 +0000 2009,338,TRUE,1976,en,FALSE,FALSE,FALSE,0
KirkCousins8,158317,283,1088,9/9/2011 2:03,9,TRUE,1372,en,FALSE,FALSE,TRUE,0
alinecsx30,4,29,0,3/30/2012 3:40,2,FALSE,109,pt,TRUE,FALSE,FALSE,0
cornxaxier,177,608,2,Thu Jan 21 13:31:51 +0000 2010,98,FALSE,191,en,FALSE,FALSE,,0
ranjit,2370,1394,106,2/16/2007 3:54,13440,FALSE,8528,en,FALSE,FALSE,FALSE,0
TheMrJuanBrown,4047,4042,6,Thu May 22 18:27:00 +0000 2014,23,FALSE,3155,en,TRUE,FALSE,FALSE,0
NSA_PRISMbot,680,36,79,6/22/2013 22:58,6,FALSE,7068,en,TRUE,FALSE,FALSE,0
eriktorenberg,14347,543,458,Sat Jun 01 19:36:52 +0000 2013,17549,FALSE,7018,en,TRUE,FALSE,FALSE,0
jessicamtz29,1422,2075,7,8/13/2012 22:49,4953,FALSE,31699,en,FALSE,FALSE,TRUE,0
JaredLeto,3500781,92,18455,Mon Mar 30 19:40:51 +0000 2009,6003,TRUE,26110,en,FALSE,FALSE,FALSE,0
Frreshsamantha,681,1988,43,4/4/2009 13:27,1332,FALSE,8826,en,FALSE,FALSE,FALSE,0
thisismetis,3875,1256,399,12/6/2013 13:52,1428,FALSE,5375,en,FALSE,FALSE,FALSE,0
RoomtoRead,638899,29303,5888,Tue Aug 11 21:08:40 +0000 2009,554,TRUE,9588,en,FALSE,FALSE,FALSE,0
jonas_ent,4487539,2383,43169,Fri Mar 13 23:53:18 +0000 2009,436,TRUE,5887,en,FALSE,FALSE,FALSE,0
LarryNoble_DC,1951,125,57,8/5/2012 22:09,10,FALSE,170,en,TRUE,FALSE,FALSE,0
abhinavy2j,86,228,0,5/6/2010 4:02,2,FALSE,15,en,TRUE,FALSE,TRUE,0
howiemandel,747212,4206,6562,Fri Jul 03 00:24:29 +0000 2009,209,TRUE,18438,en,FALSE,FALSE,FALSE,0
TiaCarrere,33451,130,836,Tue May 19 05:14:42 +0000 2009,124,TRUE,2023,en,FALSE,FALSE,FALSE,0
KevinChinARO,48,13,0,2/3/2017 15:05,0,FALSE,10,en,FALSE,FALSE,FALSE,0
ToddBrunson,45663,285,1423,Wed Apr 15 01:53:09 +0000 2009,5961,TRUE,18715,en,FALSE,FALSE,FALSE,0
emmajs16,96,241,2,3/9/2013 19:14,600,FALSE,527,en,FALSE,FALSE,FALSE,0
hosealiu1990,13,88,1,10/3/2012 0:37,6,FALSE,10,zh-CN,TRUE,FALSE,FALSE,0
amaquinanaweb,2028,951,15,11/21/2011 19:05,57,TRUE,3284,pt,FALSE,FALSE,FALSE,0
wingoz,968882,364,9457,Wed Apr 15 16:27:42 +0000 2009,80,TRUE,65697,en,TRUE,FALSE,FALSE,0
katrina_tester,3877,379,212,Sat Jul 06 06:11:26 +0000 2013,7220,FALSE,4348,en,FALSE,FALSE,FALSE,0
cypresshill,195974,949,1781,Wed Jun 17 23:54:46 +0000 2009,1945,TRUE,6786,en,FALSE,FALSE,FALSE,0
MichelleDBeadle,1382376,2286,9823,Tue Jun 30 21:36:23 +0000 2009,17873,TRUE,23113,en,FALSE,FALSE,FALSE,0
LilJon,1030609,4200,5333,Wed Jan 21 02:41:27 +0000 2009,746,TRUE,18369,en,FALSE,FALSE,TRUE,0
RadarEaD,36,119,0,4/28/2013 22:01,1,FALSE,76,pt,FALSE,FALSE,FALSE,0
yayitsrob,12036,1277,677,3/27/2007 4:03,41387,TRUE,40779,en,FALSE,FALSE,FALSE,0
rajesh_220993,40,98,0,11/7/2010 8:22,0,FALSE,18,en,TRUE,FALSE,TRUE,0
mamstalden,152,241,2,8/24/2010 19:58,138,FALSE,9795,en,FALSE,FALSE,FALSE,0
sobeksull,121,255,1,1/24/2011 3:05,0,FALSE,83,en,TRUE,FALSE,FALSE,0
AutomateEu,16,81,0,Thu Mar 02 13:45:28 +0000 2017,0,FALSE,1,it,FALSE,FALSE,,0
picasa2,193,268,0,2/4/2009 5:39,139,FALSE,4714,en,FALSE,FALSE,FALSE,0
jerffersongat,9,38,0,4/3/2011 3:39,0,FALSE,12,en,TRUE,TRUE,FALSE,0
JeffreeStar,887384,343,5325,Fri Dec 19 05:57:53 +0000 2008,1032,TRUE,52594,en,FALSE,FALSE,FALSE,0
XabiAlonso,10943449,501,23938,"Thu Aug 26 21:54:09 +0000 2010""",186,TRUE,547,"""es""",FALSE,FALSE,FALSE,0
Juh_Honda,206,486,5,6/26/2009 2:26,2576,FALSE,1696,pt,FALSE,FALSE,FALSE,0
begspoker,1645,48,147,Thu Jul 16 15:05:54 +0000 2009,1,TRUE,64,en,FALSE,FALSE,FALSE,0
russwest44,4119379,698,8561,Tue Apr 28 03:59:26 +0000 2009,29,TRUE,5551,en,FALSE,FALSE,FALSE,0
AlefSanderson,443,770,0,12/10/2011 7:02,2,FALSE,237,pt,FALSE,FALSE,FALSE,0
mjesusgz,53162,9697,1492,12/21/2013 13:37,13935,FALSE,29466,es,TRUE,FALSE,FALSE,0
orebob1,321,420,4,11/15/2010 23:05,22,FALSE,411,en,FALSE,FALSE,TRUE,0
LanceUlanoff,89537,7950,6038,3/19/2007 13:11,10897,TRUE,55289,en,FALSE,FALSE,TRUE,0
KatieS,118101,995,2280,Wed Dec 02 18:20:00 +0000 2009,31928,TRUE,24564,en,FALSE,FALSE,TRUE,0
randyjackson8,144137,1,3753,Wed Oct 14 16:38:25 +0000 2009,1,TRUE,377,en,FALSE,FALSE,FALSE,0
slexander_coys,15,53,0,7/10/2014 4:33,396,FALSE,279,en,TRUE,FALSE,FALSE,0
tonyparker,2077766,113,5359,Sun Oct 04 15:40:22 +0000 2009,74,TRUE,2274,en,FALSE,FALSE,FALSE,0
Saliva,31289,167,660,Tue Mar 31 22:00:42 +0000 2009,1002,TRUE,980,en,FALSE,FALSE,FALSE,0
WarrenSapp,1219685,608,7976,Thu Apr 23 14:50:27 +0000 2009,53,TRUE,111113,en,FALSE,FALSE,FALSE,0
statementartist,912,1167,56,11/30/2013 16:52,3953,FALSE,23127,en,FALSE,FALSE,FALSE,0
AmitabhBachan,533222,3,3522,3/6/2009 9:16,0,FALSE,790,en,FALSE,FALSE,FALSE,0
marieantuns,20,126,0,5/28/2012 23:56,3,FALSE,86,pt,FALSE,FALSE,FALSE,0
KSMofficial,9905,15,356,Mon Oct 20 17:22:15 +0000 2008,24,FALSE,57,en,FALSE,FALSE,FALSE,0
robkardashian,6965816,235,12716,Tue Mar 31 23:07:50 +0000 2009,15,TRUE,697,en,FALSE,FALSE,FALSE,0
AMadumoole,5927,991,100,12/15/2009 5:37,7978,FALSE,91535,en,FALSE,FALSE,FALSE,0
"""miel""",53272,433,208,"""Sat Jan 21 05:51:48 +0000 2012""",35444,TRUE,3840,"""en""",FALSE,FALSE,TRUE,0
JeffBezos,193168,0,2524,Sun Jul 20 22:38:36 +0000 2008,0,TRUE,96,en,TRUE,FALSE,FALSE,0
marionraven,22212,226,0,Thu Mar 12 22:07:41 +0000 2009,3,TRUE,4457,en,FALSE,FALSE,FALSE,0
LeoDiCaprio,17194019,143,36881,Fri Apr 16 22:04:13 +0000 2010,40,TRUE,853,en,FALSE,FALSE,FALSE,0
AshleyMGreene,2198503,178,20259,Tue Aug 25 23:36:42 +0000 2009,10,TRUE,2025,en,FALSE,FALSE,FALSE,0
MichelleObama,7467659,13,19386,Thu Nov 10 20:13:01 +0000 2011,0,TRUE,774,en,FALSE,FALSE,TRUE,0
KapilSharmaK9,7867058,189,1987,6/8/2013 10:19,122,TRUE,6639,en,FALSE,FALSE,FALSE,0
michaelcrowley,33147,1220,1216,11/2/2009 23:56,3529,TRUE,10893,en,FALSE,FALSE,FALSE,0
KananGill,423831,739,232,Wed Oct 24 20:17:59 +0000 2012,2305,TRUE,4703,en,TRUE,FALSE,FALSE,0
timarmstrongaol,11530,448,282,Mon Jan 04 14:03:53 +0000 2010,122,TRUE,546,en,TRUE,FALSE,FALSE,0
BBCBreaking,30220786,3,126490,4/22/2007 14:42,0,TRUE,31444,en,FALSE,FALSE,FALSE,0
Miv4t_,32463,0,795,12/31/2015 6:52,54,FALSE,264,zh-cn,FALSE,FALSE,TRUE,0
anagaal,232,238,3,5/27/2010 18:07,2721,FALSE,33238,en,FALSE,FALSE,FALSE,0
palo_jesse,397,684,3,10/4/2012 1:42,5430,FALSE,5649,en,TRUE,FALSE,FALSE,0
jamesafalk,73,116,1,12/27/2010 12:00,12,FALSE,288,en,TRUE,FALSE,FALSE,0
HHShkMohd,7614166,62,10958,Wed Jun 03 10:48:46 +0000 2009,0,TRUE,4630,en,FALSE,FALSE,FALSE,0
jem,8217,2927,368,Tue Oct 06 21:16:12 +0000 2009,756,TRUE,1396,en,FALSE,FALSE,FALSE,0
Leo_Tweets,489055,741,1221,6/10/2011 18:34,53,FALSE,17634,en,FALSE,FALSE,FALSE,0
leonthomas,1155105,6540,2358,Sun Mar 15 20:34:51 +0000 2009,1795,TRUE,14188,en,FALSE,FALSE,FALSE,0
DSI_Columbia,4797,1859,443,1/31/2013 17:04,1402,FALSE,3571,en,FALSE,FALSE,FALSE,0
Molly_Horan,1780,820,55,4/29/2009 0:09,587,FALSE,1827,en,FALSE,FALSE,FALSE,0
Andy_Bloch,31364,976,1426,Sun Mar 29 07:13:35 +0000 2009,99,TRUE,3041,en,FALSE,FALSE,FALSE,0
alex_jeanmonod,174,347,2,9/29/2013 13:02,50,FALSE,534,en,TRUE,FALSE,FALSE,0
arunchaluvadhi,63,103,0,5/13/2014 14:21,2,FALSE,81,en,FALSE,FALSE,FALSE,0
sadB0T,374,3,18,5/9/2012 11:20,0,FALSE,6426,en,FALSE,FALSE,FALSE,0
druidDUDE,1451736,455,13978,Wed Mar 11 08:17:50 +0000 2009,11580,TRUE,15000,en,FALSE,FALSE,FALSE,0
dibbsiapp,65,248,1,Sun Jun 01 15:23:46 +0000 2014,149,FALSE,106,en,TRUE,FALSE,,0
knowkenny,416318,567,173,4/13/2013 21:20,8652,TRUE,4551,en,FALSE,FALSE,FALSE,0
leozpf,5,11,0,7/28/2010 23:42,0,FALSE,0,en,TRUE,FALSE,FALSE,0
"""Siwan_ZEA""",301788,46,2199,"""Wed Jan 04 06:03:55 +0000 2012""",0,TRUE,177,"""ko""",TRUE,FALSE,FALSE,0
LeeRecioy,863,743,12,3/28/2014 19:53,579,FALSE,1090,en-gb,FALSE,FALSE,TRUE,0
mahflaibam,67,222,0,1/22/2010 12:26,0,FALSE,105,en,FALSE,FALSE,FALSE,0
brianstelter,467278,5278,12007,Thu Apr 24 18:41:42 +0000 2008,161887,TRUE,131869,en,FALSE,FALSE,FALSE,0
Padmasree,1617508,326,8249,Tue Jun 10 19:13:09 +0000 2008,788,TRUE,17816,en,FALSE,FALSE,FALSE,0
Sia,2838072,261,7044,Mon Mar 09 20:40:56 +0000 2009,27,TRUE,15473,en,FALSE,FALSE,FALSE,0
Ziyansha,11,86,0,1/24/2013 6:56,14,FALSE,12,en,TRUE,FALSE,FALSE,0
marissamayer,1696767,350,16478,Thu Nov 20 03:15:04 +0000 2008,167,TRUE,1362,en,TRUE,FALSE,FALSE,0
MariaSharapova,5299213,72,7392,4/26/2011 17:26,698,TRUE,2725,en,FALSE,FALSE,FALSE,0
Phoebus_Ji,3165,4879,31,11/3/2010 4:47,615,FALSE,25509,en,TRUE,FALSE,FALSE,0
paulinhohopp,314,272,4,12/15/2010 1:25,2068,FALSE,4439,pt,FALSE,FALSE,FALSE,0
SteveAustria,5766,333,565,Fri Feb 13 19:11:37 +0000 2009,0,TRUE,358,en,FALSE,FALSE,FALSE,0
annie_guerra,13,47,0,Tue Oct 13 03:58:29 +0000 2009,0,FALSE,2,en,FALSE,FALSE,FALSE,0
paolitagdiaz,136,300,5,7/13/2010 22:57,95,FALSE,1748,es,FALSE,FALSE,FALSE,0
feliciaday,2944752,555,32524,7/31/2007 22:58,32759,TRUE,30143,en,FALSE,FALSE,TRUE,0
AndersFoghR,259698,150,3311,Mon Aug 03 05:11:54 +0000 2009,8,TRUE,2571,en,FALSE,FALSE,FALSE,0
mcflyjrmartin,301,285,7,15/01/2011 2:05,1326,FALSE,3379,en,FALSE,FALSE,FALSE,0
delben29,85,254,0,12/2/2009 15:05,159,FALSE,431,en,FALSE,FALSE,FALSE,0
khoi,346848,2306,5430,Mon Dec 18 22:14:59 +0000 2006,2419,TRUE,16244,en,FALSE,FALSE,FALSE,0
uncarvedblock64,8,170,0,4/12/2015 19:40,1538,FALSE,14,en,TRUE,FALSE,FALSE,0
xhckr,482,661,33,4/22/2009 20:57,570,FALSE,756,en,FALSE,FALSE,TRUE,0
Tahj_Mowry,398626,1141,2199,Thu Apr 16 11:59:41 +0000 2009,2348,TRUE,39023,en,FALSE,FALSE,TRUE,0
scott_bot,3221,868,273,Thu Aug 07 11:45:35 +0000 2008,26430,FALSE,17725,en,FALSE,FALSE,FALSE,0
vedang_singh,165,993,2,Tue Oct 16 20:23:07 +0000 2012,82,FALSE,131,en,TRUE,FALSE,TRUE,0
JoolianGarcia,324,340,4,10/22/2010 21:50,1051,FALSE,273,en,FALSE,FALSE,FALSE,0
michaelianblack,2072685,636,19799,Mon Feb 16 22:15:15 +0000 2009,12477,TRUE,65353,en,FALSE,FALSE,FALSE,0
tatatessari,506,257,4,8/17/2009 22:39,1863,FALSE,34250,en,FALSE,FALSE,FALSE,0
jeremypiven,2676782,224,15949,Fri Feb 06 07:09:58 +0000 2009,645,TRUE,4278,en,FALSE,FALSE,FALSE,0
ionekr,994,4663,31,4/26/2009 16:43,16205,FALSE,6836,es,FALSE,FALSE,FALSE,0
YO_RANDYJACKSON,590265,440,4305,Tue Jun 30 21:55:53 +0000 2009,451,TRUE,3698,en,FALSE,FALSE,FALSE,0
Gustfernandes__,32,79,0,1/20/2011 1:54,0,FALSE,493,en,FALSE,FALSE,FALSE,0
Juicy_JessieG,507,1655,10,6/1/2011 20:42,2835,FALSE,3053,en,FALSE,FALSE,TRUE,0
GelaFridman,369,783,19,10/3/2010 2:18,161,FALSE,875,en,TRUE,FALSE,FALSE,0
Stanford,493450,509,6483,Thu Dec 11 01:06:56 +0000 2008,51,TRUE,15252,en,FALSE,FALSE,FALSE,0
frillneck,45736,1,1739,Tue Feb 24 06:00:18 +0000 2009,1,FALSE,18,en,TRUE,FALSE,FALSE,0
"""linadbg""",29606,28121,343,"""Mon Sep 08 21:29:42 +0000 2014""",15310,FALSE,741849,"""en""",TRUE,FALSE,FALSE,0
Shawndafut,259,991,0,11/20/2011 20:58,0,FALSE,0,en,TRUE,FALSE,FALSE,0
meadowgroove,947,1587,34,2/17/2009 19:23,5482,FALSE,23747,en,TRUE,FALSE,FALSE,0
FreeSol,28474,970,275,Tue Mar 17 16:37:45 +0000 2009,18,TRUE,9767,en,FALSE,FALSE,FALSE,0
rbvaughan,521,473,19,10/1/2011 3:39,78,FALSE,2377,en,FALSE,FALSE,FALSE,0
julibrant,91,78,1,2/14/2010 22:15,261,FALSE,742,pt,FALSE,FALSE,FALSE,0
cory_arcangel,21552,661,473,5/4/2009 15:50,8249,FALSE,4166,en,FALSE,FALSE,FALSE,0
DeathToCambria,323,983,2,25/06/2010 4:19,1900,FALSE,4537,en,FALSE,FALSE,TRUE,0
bradcdata,24,188,4,10/12/2016 1:59,52,FALSE,139,en,TRUE,FALSE,TRUE,0
rabovitz,11443,227,293,Sun Sep 07 12:23:26 +0000 2014,1128,FALSE,794,en,TRUE,FALSE,FALSE,0
whamsy,73,265,2,2/18/2010 15:47,43,FALSE,237,en,FALSE,FALSE,FALSE,0
kvlebcobb,45,126,0,Wed May 20 18:53:51 +0000 2015,1024,FALSE,85,en,TRUE,FALSE,,0
happyB0T,240,2,13,5/8/2012 16:23,0,FALSE,3622,en,FALSE,FALSE,FALSE,0
taylorswift13,83720371,244,122731,Sat Dec 06 10:10:54 +0000 2008,2103,TRUE,4161,en,FALSE,FALSE,FALSE,0
namie98,32,1589,0,6/26/2009 8:24,0,FALSE,2,en,TRUE,FALSE,FALSE,0
CinemaPaulinia,9548,4779,185,7/16/2009 1:00,29,FALSE,1931,pt,FALSE,FALSE,FALSE,0
jettheband,7973,6,450,Mon Jun 01 19:18:59 +0000 2009,1,TRUE,702,en,FALSE,FALSE,FALSE,0
ethansure,39,174,2,12/12/2011 16:19,7,FALSE,33,zh-cn,FALSE,FALSE,FALSE,0
austinGMAT,1145,1005,110,11/14/2010 1:43,1614,FALSE,6848,en,FALSE,FALSE,FALSE,0
_whoisjohn,253,168,2,5/27/2014 0:44,9844,FALSE,12884,en,FALSE,FALSE,FALSE,0
Matt_LeBlanc,290004,101,613,Tue Nov 24 19:46:41 +0000 2015,207,TRUE,392,en,TRUE,FALSE,FALSE,0
MaryBonoUSA,13393,994,735,Tue Jan 27 21:05:44 +0000 2009,4163,TRUE,6454,en,FALSE,FALSE,TRUE,0
genesimmons,809524,185,7290,Tue Apr 15 22:02:58 +0000 2008,250,TRUE,22610,en,FALSE,FALSE,FALSE,0
AlvaroGarnero,968219,1348,1856,Sat Mar 21 15:49:15 +0000 2009,1320,TRUE,31719,pt,FALSE,FALSE,FALSE,0
BEugeneSmith,381,197,33,4/7/2011 18:51,2822,FALSE,3064,fr,FALSE,FALSE,FALSE,0
RODRIGOMARINP,139,742,0,Sat Aug 22 01:18:40 +0000 2009,119,FALSE,329,en,FALSE,FALSE,FALSE,0
nightsailer,378,207,9,24/12/2009 16:21,33,FALSE,451,en,TRUE,FALSE,FALSE,0
DerrenBrown,2381045,78,7850,Fri Mar 20 11:16:36 +0000 2009,25,TRUE,13979,en,FALSE,FALSE,FALSE,0
sundarpichai,756810,286,4175,Wed Mar 12 05:51:53 +0000 2008,430,TRUE,897,en,FALSE,FALSE,FALSE,0
jamiecullum,130177,380,3206,Mon Jul 07 11:06:25 +0000 2008,733,TRUE,3466,en,FALSE,FALSE,FALSE,0
narendramodi,27878790,1688,20383,1/10/2009 17:18,0,TRUE,14354,en,FALSE,FALSE,TRUE,0
momocj,2143,661,45,3/1/2009 15:41,3322,FALSE,13160,en,FALSE,FALSE,FALSE,0
JameYu7,12,110,0,Sun Mar 05 22:36:31 +0000 2017,1,FALSE,10,en,TRUE,FALSE,,0
Residente,5698734,1417,23167,Mon May 11 06:01:58 +0000 2009,68,TRUE,25791,en,FALSE,FALSE,FALSE,0
cameronbright,99465,958,2435,Mon May 18 07:57:58 +0000 2009,352,TRUE,3422,en,FALSE,FALSE,TRUE,0
eva_recinos,1985,1941,138,7/1/2011 8:09,11191,TRUE,9367,en,FALSE,FALSE,TRUE,0
Paula_Deen,1437839,334,10299,Fri May 23 12:09:04 +0000 2008,123,TRUE,6637,en,FALSE,FALSE,FALSE,0
MatthewDaddona,1175,1988,38,Tue Jul 13 16:21:13 +0000 2010,340,FALSE,641,en,FALSE,FALSE,FALSE,0
CameronNewton,947282,80,1962,2/15/2011 17:11,19,TRUE,340,en,FALSE,FALSE,FALSE,0
umar_burney,57,202,2,Tue Mar 15 14:26:40 +0000 2011,8,FALSE,30,en,FALSE,FALSE,FALSE,0
jennykijowski,64,90,2,Tue Dec 10 20:19:20 +0000 2013,322,FALSE,226,en,TRUE,FALSE,FALSE,0
Shoham_11,325,484,2,Wed Aug 31 17:51:39 +0000 2011,4,FALSE,358,en,FALSE,FALSE,TRUE,0
anthonyedwards,303837,44,1662,Sat Oct 17 14:49:09 +0000 2009,6,TRUE,295,en,FALSE,FALSE,FALSE,0
kayivelisse,268,691,4,17/01/2011 1:55,700,FALSE,7006,en,FALSE,FALSE,TRUE,0
lights,687819,289,5197,Fri Sep 05 13:22:39 +0000 2008,4662,TRUE,16654,en,FALSE,FALSE,FALSE,0
sachin_rt,14896759,78,22872,4/21/2010 7:42,38,TRUE,1361,en,TRUE,FALSE,FALSE,0
RyanSeacrest,15770327,546,40094,Mon Sep 08 19:55:09 +0000 2008,636,TRUE,12438,en,FALSE,FALSE,FALSE,0
AdamAWanderer,1434,4374,39,2/28/2009 3:42,24,FALSE,61024,en,FALSE,FALSE,TRUE,0
voiceofskyler,5904,5767,94,8/8/2015 18:51,5044,FALSE,381,en,FALSE,FALSE,TRUE,0
Kenny_Mayne,349930,845,4885,Thu Mar 26 17:30:24 +0000 2009,70,TRUE,20775,en,TRUE,FALSE,FALSE,0
catherinedwyer,227,375,3,Fri Feb 20 18:43:32 +0000 2009,94,FALSE,209,en,TRUE,FALSE,FALSE,0
Mc_Driver,83078,368,1506,Fri Apr 10 18:10:33 +0000 2009,10,TRUE,7708,en,FALSE,FALSE,FALSE,0
IzzieStark99,13,25,0,Fri Oct 01 01:04:18 +0000 2010,7,FALSE,0,en,FALSE,FALSE,,0
ilkinhasanov89,250,410,4,2/23/2012 18:35,3650,FALSE,837,en,FALSE,FALSE,TRUE,0
CharlizeAfrica,513333,243,3857,Wed Sep 09 18:27:57 +0000 2009,48,TRUE,1707,en,FALSE,FALSE,FALSE,0
Rugvds,91,159,0,9/15/2013 7:07,74,FALSE,80,en,TRUE,FALSE,TRUE,0
ScottStapp,140359,119,805,Sun Feb 22 08:49:19 +0000 2009,6255,TRUE,4943,en,FALSE,FALSE,FALSE,0
JoeSpeeds,5458,4382,351,Wed Dec 29 04:40:07 +0000 2010,27939,FALSE,6819,en,FALSE,FALSE,,0
Daniel_Chase_,41,182,2,9/1/2016 21:35,57,FALSE,65,en,TRUE,FALSE,FALSE,0
sukiebearz,79,244,0,12/5/2010 22:52,821,FALSE,4018,en,FALSE,FALSE,FALSE,0
"""megananomous""",4125,4064,42,"""Fri Apr 17 00:02:33 +0000 2009""",64325,FALSE,90448,"""en""",FALSE,FALSE,TRUE,0
yezhang86,9,30,0,5/16/2010 12:33,0,FALSE,6,en,TRUE,TRUE,FALSE,0
CoryTV,33419,1245,1067,Fri Feb 18 17:40:52 +0000 2011,1584,TRUE,8469,en,FALSE,FALSE,FALSE,0
NateDiaz209,820444,505,3301,6/29/2009 20:41,1557,TRUE,1884,en,FALSE,FALSE,FALSE,0
paqman13,383,531,12,29/10/2010 9:27,5447,FALSE,8275,en,FALSE,FALSE,TRUE,0
dfjsteve,13519,32,485,Tue Mar 23 00:38:38 +0000 2010,2053,FALSE,1311,en,TRUE,FALSE,FALSE,0
forehandloop,287,597,18,12/31/2009 16:56,16386,FALSE,5830,en,FALSE,FALSE,TRUE,0
KishoreGSundar,1549,734,25,Mon Mar 23 05:54:04 +0000 2009,2312,FALSE,12909,en,FALSE,FALSE,TRUE,0
richeisen,1117918,750,15515,Thu Apr 23 19:21:03 +0000 2009,142,TRUE,37334,en,FALSE,FALSE,FALSE,0
"""Games4Lyf2""",49,475,0,"""Tue Aug 23 21:23:34 +0000 2016""",693,FALSE,8,"""en""",FALSE,FALSE,FALSE,0
SammieAlways,156924,1274,1754,Sun Mar 22 17:15:28 +0000 2009,185,TRUE,53377,en,FALSE,FALSE,FALSE,0
menakaonline,138,478,0,Tue Sep 22 13:24:42 +0000 2009,31,FALSE,258,en,FALSE,FALSE,,0
bookstylist,910,1008,23,2/9/2009 21:23,1701,FALSE,2441,en,FALSE,FALSE,TRUE,0
carlosbeltran15,173393,89,2056,Mon Sep 28 21:06:16 +0000 2009,112,TRUE,551,en,FALSE,FALSE,TRUE,0
doscareers,25076,4654,909,Wed Feb 25 20:37:41 +0000 2009,100,TRUE,11838,en,FALSE,FALSE,FALSE,0
TheJohnAbraham,1825704,7,1182,Wed Nov 14 06:47:33 +0000 2012,20,TRUE,3781,en,FALSE,FALSE,FALSE,0
CMPunk,2686362,300,11904,8/11/2010 22:19,978,TRUE,14498,en,FALSE,FALSE,FALSE,0
SugarcultMarko,4358,850,123,Fri Mar 06 08:08:31 +0000 2009,3257,TRUE,3047,en,FALSE,FALSE,FALSE,0
"""ronanmylove""",775,953,1,"""Thu Mar 04 01:48:09 +0000 2010""",319,FALSE,428,"""en""",TRUE,FALSE,TRUE,0
jhouss_,346,280,2,9/28/2010 19:48,1736,FALSE,6008,pt,FALSE,FALSE,FALSE,0
ChrisGorham,116573,1280,3005,Wed May 06 19:11:55 +0000 2009,5628,TRUE,33071,en,FALSE,FALSE,FALSE,0
JKCorden,8637650,2001,7746,Mon Nov 15 11:40:04 +0000 2010,81,TRUE,9769,en,FALSE,FALSE,FALSE,0
kevinrose,1737956,664,28572,Thu Jan 18 00:43:32 +0000 2007,2366,TRUE,11089,en,FALSE,FALSE,FALSE,0
michamoore,318,189,9,12/5/2009 16:40,3354,FALSE,5456,en,FALSE,FALSE,FALSE,0
CharmCityDevils,4440,423,160,Fri Apr 17 20:09:24 +0000 2009,18,TRUE,2229,en,FALSE,FALSE,FALSE,0
