account,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,default_profile,default_profile_image,bot,account_age_seconds,diversity,mean_tweet_length
kirkmorrison,291980,906,1935,6,True,21082,False,False,0,307081986.0,0.42,95.72
MedStylist,339,1130,78,14041,False,5410,False,False,0,131796679.0,0.32,120.65
MTGPix,165,175,3,10562,False,64,True,False,0,219796747.0,0.36,98.37
JeffMadsenobv,19881,312,789,2071,True,15774,False,False,0,315674437.0,0.42,108.48
GreenDay,5107997,184,19681,340,True,1997,False,False,0,302586892.0,0.35,124.49
joseserra_,1483797,5124,11941,410,True,9418,False,False,0,312968369.0,0.28,159.24
josiahandthe,7789,220,232,3436,True,537,False,False,0,305102283.0,0.4,101.4
laeek91,165,221,1,908,False,1074,False,False,0,120137212.0,0.32,125.63
TibiaCheats,420,927,3,0,False,28129,True,True,0,259313346.0,0.27,125.88
USCTO44,27338,215,681,2081,True,753,True,False,0,138518321.0,0.36,119.84
WayneHeadConvo,121,293,2,5,False,46,False,False,0,278929711.0,0.48,58.4
chriscornell,1783160,552,10989,128,True,4163,False,False,0,320829127.0,0.3,145.84
LogicalIndians,71638,1418,231,2034,True,17334,False,False,0,165387763.0,0.21,213.5
nicolerichie,4712091,12648,21109,357,True,4407,False,False,0,315103434.0,0.37,110.7
thefalloftroy,11166,3,283,2398,True,937,True,False,0,306997243.0,0.4,98.75
JoeFernandez,15833,982,1451,8538,False,9800,False,False,0,378112764.0,0.35,100.69
Sir_RV,788,2340,21,924,False,4576,False,False,0,300267968.0,0.36,109.8
dz,2594,325,128,15994,True,25203,False,False,0,370772305.0,0.34,105.94
shwayze,59039,1601,754,5565,True,14031,False,False,0,370584763.0,0.48,84.01
LilyMazahery,6017,449,228,19247,False,28518,False,False,0,318764787.0,0.3,123.07
sneha343430,2,198,0,4,False,2,True,False,0,64143576.0,0.75,24.5
Roothlus,20124,1678,719,16535,True,22935,False,False,0,317624030.0,0.41,88.75
rihanna,90222679,1087,103350,990,True,10251,False,False,0,299046205.0,0.35,157.34
brendaniribe,23327,194,667,539,True,645,True,False,0,288849544.0,0.32,127.25
Joseguillermo,106986,510,430,882,True,40788,False,False,0,321752257.0,0.27,164.69
LisaKudrow,1058852,217,3219,135,True,2315,False,False,0,257381268.0,0.37,106.78
hmason,114805,1592,5344,12720,True,17821,False,False,0,382333120.0,0.35,109.97
PronoyR92,32,163,0,211,False,60,True,False,0,103192288.0,0.34,110.9
frugalista,11176,4805,665,2874,True,46393,False,False,0,327459011.0,0.39,102.69
seanhannity,4012306,4,19024,107,True,361,False,False,0,310637996.0,0.43,111.2
JRNoblin,4519,4792,69,81355,False,39495,True,False,0,264932106.0,0.32,132.33
Ann_Kimberlyyy,787,541,1,14525,False,2452,True,False,0,161566008.0,0.42,81.57
bmf,9354,2025,742,4779,False,30693,False,False,0,364445617.0,0.37,98.66
antoinewilson,2311,1509,104,7319,True,18085,False,False,0,339582664.0,0.43,78.53
FloydMayweather,7906579,515,15130,750,True,7651,False,False,0,310269189.0,0.43,103.06
matisyahu,1528120,32,5709,964,True,7416,False,False,0,324635506.0,0.3,167.25
VictoriaCoren,416384,478,3364,184,True,30706,False,False,0,314361233.0,0.39,94.81
EricDRieth,1327,4450,1,496,False,1759,False,False,0,246027989.0,0.51,66.55
wanderfukt,214,657,13,72805,False,18505,False,False,0,256422192.0,0.44,67.53
toddbarry,314946,896,4729,8704,True,27218,False,False,0,326597333.0,0.39,95.33
FilosofiaMetal,1263,1499,26,24,False,731,False,False,0,239621217.0,0.35,99.91
prd6001,121,553,0,21,False,290,False,False,0,280400746.0,0.34,102.32
AlisonSudol,1636136,896,5592,1722,True,8978,False,False,0,376563336.0,0.32,146.21
eddieizzard,4531835,617,26596,39,True,8253,False,False,0,316489665.0,0.26,183.91
IAMtheCOMMODORE,26504,428,923,697,True,10415,False,False,0,330956071.0,0.45,69.97
huskerzach6,521,257,1,2840,False,1004,True,False,0,230333239.0,0.45,80.08
lala,4697269,994,8136,151,True,27217,False,False,0,316233861.0,0.4,126.27
sarahmaibach,175,206,2,1882,False,300,True,True,0,155207618.0,0.31,136.03
jaybirdsatx,830,4999,12,12404,False,9434,False,False,0,308959261.0,0.36,107.53
nvidia,1434106,1682,5986,3672,True,10990,False,False,0,304587384.0,0.28,156.85
nickcarter,649123,1937,6575,6748,True,13821,False,False,0,316558506.0,0.42,96.11
GuyKawasaki,1439553,295,39783,884,True,190399,False,False,0,365379888.0,0.36,110.25
Taydizm,10238,0,244,1255,False,9508,False,False,0,314841992.0,0.48,79.14
ShaneWallCTO,34906,11811,1063,4417,True,4639,True,False,0,244216400.0,0.29,140.01
warfried,150,147,0,12833,False,229,True,False,0,105761374.0,0.44,68.69
leap2drive,674,3388,3,5095,False,2998,False,False,0,168882491.0,0.2,205.28
Babylonian,41979,776,588,99664,True,16706,False,False,0,330815618.0,0.41,87.48
bartjstein,1223,171,48,70,False,525,True,False,0,288034818.0,0.37,92.59
MarielHemingway,384535,2285,4507,559,True,27805,False,False,0,319784064.0,0.26,155.81
howied,381029,13970,4236,463,True,3577,False,False,0,316558466.0,0.31,126.91
TravelGov,567198,545,8148,1931,True,18769,False,False,0,336208990.0,0.23,199.3
AndyFouche,1219,454,54,1502,False,576,False,False,0,206368288.0,0.42,84.69
am_i_sam98,159,692,1,11587,False,3405,True,False,0,82857907.0,0.37,98.66
LeblancDidi,297,4967,4,1008,False,172,False,False,0,226700435.0,0.52,69.3
NickKristof,2048957,1915,23669,46,True,38715,False,False,0,328427227.0,0.27,155.26
BenBoutcherWest,243,668,3,1181,False,268,True,False,0,65955958.0,0.3,140.92
jteposte,151,132,1,222,False,670,False,False,0,284028269.0,0.37,97.52
MASHAgindler,775,1060,31,2458,False,2798,False,False,0,305513445.0,0.33,132.2
HANAHliving,724,356,22,1658,False,1312,False,False,0,118823084.0,0.35,151.15
IsaaahCarolina,18,92,0,0,False,10,False,False,0,261906588.0,0.42,63.44
DrJamesCDobson,58774,225,592,4905,False,13776,False,False,0,287618292.0,0.49,84.98
Gomidedany,27,69,0,1,False,1233,False,False,0,256631260.0,0.42,55.02
MattBennett,800819,705,1449,3156,True,7203,False,False,0,316435102.0,0.41,85.18
ChanceSalisbur1,2,43,0,8,False,111,True,False,0,170452022.0,0.4,109.5
cindygallop,68877,1613,2734,87722,True,184228,False,False,0,364745447.0,0.28,151.31
AntonioPizzonia,249910,472,1945,957,True,29051,False,False,0,307932719.0,0.41,84.45
ang3538,29,95,0,0,False,56,False,False,0,293765749.0,0.51,52.81
justbrad23,12962,308,228,20416,True,3032,False,False,0,309508354.0,0.52,61.29
CeliaVee,192,523,2,134,False,2270,False,False,0,324250511.0,0.37,86.88
_breadward,324,397,8,715,False,835,False,False,0,246468706.0,0.37,95.28
margaretcho,490089,97759,8246,46801,True,28449,False,False,0,332035785.0,0.38,122.3
Kallan10,48,49,0,0,False,43,False,False,0,281070944.0,0.44,52.74
SunLooksDown,182,667,2,128,False,864,False,False,0,163649828.0,0.42,81.96
Buckcherry,104145,140,1384,1353,True,6007,False,False,0,309676203.0,0.39,117.34
ArianaGrande,61602609,61679,63496,39663,True,44372,False,False,0,313110356.0,0.51,65.35
amandapalmer,1077801,1091,11221,4410,True,98899,False,False,0,356916894.0,0.39,113.48
KarlRove,669102,138283,13595,151,True,9097,False,False,0,322087786.0,0.41,95.06
pampamela_,79,315,2,0,False,476,False,False,0,237290600.0,0.4,67.37
superdaniela,1,3,0,6,False,1,False,False,0,2522213.0,0.27,139.0
ChristineCC14,1497,1380,29,37066,False,33008,True,False,0,302307958.0,0.31,120.86
resprana,36,93,0,70,False,81,False,False,0,72342173.0,0.31,118.48
AndrewYNg,388574,405,5792,833,True,1187,False,False,0,263510607.0,0.24,191.78
LucasQuental,83,49,0,1,False,2489,False,False,0,288396578.0,0.41,78.4
SushmaSwaraj,12382833,0,6259,9,True,6155,False,False,0,262878753.0,0.28,142.62
PequenoRabisco,51,46,1,0,False,103,False,False,0,265340024.0,0.36,68.55
chucktodd,2049075,1856,16970,887,True,50362,False,False,0,307710564.0,0.26,158.63
SDhawan25,3451283,62,611,626,True,1183,True,False,0,136547982.0,0.33,135.5
cabearzotti,69,71,0,55,False,2903,False,False,0,257399669.0,0.42,66.89
ColinCowherd,1369141,715,9636,74,True,25293,False,False,0,307167863.0,0.43,92.22
shahidkapoor,14064845,100,14105,649,True,7139,False,False,0,306011042.0,0.43,102.58
randhindi,14383,3673,638,4540,True,2917,False,False,0,307611740.0,0.29,138.82
JimCarrey,18258774,1,58427,8,True,4452,False,False,0,307163049.0,0.32,162.08
schzimmydeanie,291402,180,4839,99,True,5657,False,False,0,313125530.0,0.32,123.25
MicheleBachmann,251472,2957,6235,186,True,4276,False,False,0,323945548.0,0.34,105.42
RafaelNadal,15560651,99,23433,92,True,2763,False,False,0,241629536.0,0.29,151.9
ChrisGLogan,77,145,3,144,False,145,False,False,0,232279946.0,0.36,106.69
BlakePlock,19570,3182,1513,2362,False,14086,False,False,0,319154933.0,0.3,140.81
afghanraiders,2199,580,70,7,True,1244,False,False,0,317288929.0,0.39,84.99
cristian_web,13,9,0,0,False,2,False,True,0,268048272.0,0.37,38.0
stacymartinet,13060,1821,857,1309,False,10510,False,False,0,350200542.0,0.36,111.41
omaregy0220,1200,3988,31,4160,False,8569,True,False,0,220565939.0,0.3,141.28
lauravitt0,3213,1013,118,1813,True,632,False,False,0,231810987.0,0.46,65.0
greatartbot,4825,0,282,0,False,6772,False,False,0,168069785.0,0.76,23.0
typesfast,12579,1544,232,34319,True,9822,True,False,0,234269172.0,0.34,108.41
daaniilimaa,93,75,0,23,False,6561,False,False,0,277890883.0,0.39,72.18
arnab9211,173,631,2,165,False,590,False,False,0,308519401.0,0.39,98.73
DJMissBehavior,31936,881,850,59,True,17462,False,False,0,318180599.0,0.5,60.53
ReneeJJames,2544,19,102,1,False,14,True,False,0,142575296.0,0.33,99.93
Bridget,550737,106,4469,416,True,16467,False,False,0,315893569.0,0.38,115.36
ajr_almeida,271,2407,8,5783,False,412,True,False,0,255645842.0,0.43,80.89
llcoolj,5050702,1725,17489,3898,True,30539,False,False,0,320953145.0,0.42,99.21
SatoshiLite,808509,400,8557,10364,True,13447,True,False,0,345859174.0,0.33,130.89
amrit,6429,1585,380,60148,False,11701,False,False,0,320554891.0,0.4,102.66
theakkoolaidman,64,153,0,7,False,164,True,False,0,224792755.0,0.43,68.89
ANDERSONROCKON,269680,202491,969,2957,False,532,False,False,0,311991042.0,0.35,95.37
ammararshad634,79,268,0,1,False,9,True,False,0,167401854.0,0.69,28.44
PAULVANDYK,1286084,607,7389,6328,True,17896,False,False,0,319101508.0,0.39,109.85
selcukyilm4z,101,95,1,1156,False,1124,False,False,0,290874368.0,0.29,157.22
divya_penumetsa,50,57,5,135,False,308,True,False,0,106515738.0,0.36,108.36
saraevansmusic,501774,2333,2835,5628,True,5161,False,False,0,312628521.0,0.32,150.28
lancearmstrong,3381041,613,34373,879,True,13130,False,False,0,329634260.0,0.35,129.03
jimmyeatworld,2553334,95,9520,4267,True,5605,False,False,0,341055255.0,0.42,101.14
DaveJMatthews,654135,2,7126,1,True,2170,False,False,0,331624464.0,0.46,66.06
suresh99291,4,65,0,0,False,23,True,True,0,104856690.0,0.51,61.87
BigMay42,42369,1120,982,489,True,292,False,False,0,313538167.0,0.46,85.79
lilmissagitated,4580,508,103,30619,False,32144,True,False,0,300097660.0,0.33,110.98
jleahy18,257,829,3,29968,False,9339,True,False,0,226624081.0,0.54,53.66
Jdinesh525,410,5001,1,1291,False,393,False,False,0,176586565.0,0.37,106.39
imogenheap,1759910,30352,11584,77,True,7258,False,False,0,344456745.0,0.31,132.23
chrisbosh,2789904,1251,10454,3871,True,4482,False,False,0,333064063.0,0.32,131.17
christletine,510,1059,22,1021,False,2065,False,False,0,265971911.0,0.35,106.81
mattkbradley,129,423,10,65,False,1120,False,False,0,315445207.0,0.28,132.97
Al_Horford,335004,271,2976,4151,True,4335,False,False,0,299374393.0,0.48,74.53
RaesTheYouthBar,464,2035,15,2654,False,1928,True,False,0,87483949.0,0.3,129.66
JJWatt,5422527,452,4557,1245,True,9685,False,False,0,282546168.0,0.34,134.93
crookedvultures,77628,2,3056,0,True,189,False,False,0,306649044.0,0.45,74.86
karthikavk,10361,772,89,7108,False,9459,True,False,0,306439633.0,0.33,121.67
ihiteshbansal,7995,1755,23,655,False,11650,False,False,0,107350307.0,0.34,133.63
Somenteprati,5,12,0,0,False,2,True,False,0,220828253.0,0.29,79.0
TWFoundation,4,71,0,0,False,1,False,False,0,33517868.0,0.18,255.0
AlleeyyRick,421,1646,6,5882,False,9835,False,False,0,273776456.0,0.34,112.59
priyankachopra,24564705,543,29729,1414,True,21000,False,False,0,322304330.0,0.34,142.9
benlandis,3395031,1991607,7675,10098,True,358,False,False,0,312152442.0,0.35,98.49
JealousElonMusk,492,3485,6,1514,False,84,True,False,0,105156781.0,0.38,96.75
jimkchin,60740,124,1143,135,False,3382,False,False,0,324168403.0,0.28,160.21
nickjonas,14023849,677,53674,5875,True,4853,False,False,0,305967427.0,0.4,113.59
bobburnquist,171479,587,1615,8570,True,12684,False,False,0,313466139.0,0.33,110.49
TheDemocrats,1574004,1203,10600,18,True,26493,False,False,0,345447662.0,0.28,152.25
MaxCollinsMusic,7028,1125,162,16767,True,7625,False,False,0,314435778.0,0.41,89.86
isabruni_,18,55,0,422,False,3,True,False,0,99523271.0,0.36,59.0
saad_bshams,65,135,0,173,False,35,True,False,0,190057165.0,0.38,92.66
CherieKuang,14,50,0,0,False,3,True,False,0,197098898.0,0.57,40.33
otod,573,248,3,16771,False,37281,False,False,0,291071759.0,0.34,97.23
cleber_w_mognon,68,423,0,0,False,59,True,True,0,278518691.0,0.52,56.71
maltmurphy,276,1014,26,3453,False,2942,True,False,0,207177786.0,0.33,117.66
sharriopitz,468,1635,2,0,False,2341,False,False,0,251235781.0,0.32,133.81
Refugees,2266921,1381,13985,24456,True,61799,False,False,0,345642035.0,0.27,174.76
robbierogers,212499,390,1689,4131,True,9577,False,False,0,314865574.0,0.38,104.68
gallinari8888,715457,443,2848,742,True,6657,False,False,0,301681030.0,0.43,98.81
diddy,15305395,1815,34672,4212,True,41339,False,False,0,323939542.0,0.42,105.11
matheus_rjb,23,58,0,73,False,48,True,False,0,115674258.0,0.3,126.62
armmaster1,66,455,0,4060,False,613,True,False,0,241844515.0,0.38,94.06
TexDolly,396647,317,4091,1618,True,5670,False,False,0,313666974.0,0.33,133.5
Wils_Lfc,318,424,11,9147,False,4976,True,False,0,211015746.0,0.39,94.28
GregYaitanes,270677,654,2085,15419,True,134,False,False,0,328681336.0,0.43,93.93
Wandame_,460,893,1,20370,False,37660,False,False,0,225928707.0,0.39,79.91
danawhite,5019675,1910,18875,21,True,34838,False,False,0,318233993.0,0.47,87.33
poem_exe,20014,29,615,0,False,21529,False,False,0,150256237.0,0.39,47.85
stewartbrand,24622,193,722,22910,True,5191,True,False,0,104469364.0,0.33,119.1
Gabrieldollis,12,109,0,0,False,43,False,False,0,244859194.0,0.4,83.12
scottrinnyc,220,178,26,12,False,61,True,False,0,294979251.0,0.4,97.3
MarleeMatlin,402297,4784,5658,9596,True,17966,False,False,0,315702717.0,0.28,170.83
ladygaga,78365619,125183,221922,1998,True,8956,False,False,0,346991222.0,0.37,128.59
xonecole,595229,702,4774,11063,True,175853,False,False,0,363006945.0,0.33,124.33
thearvindswami,1353221,316,415,691,True,4167,False,False,0,281777559.0,0.56,64.95
SeanSingletary,10784,614,358,1990,True,23737,False,False,0,307515079.0,0.46,82.6
TheEllenShow,77280460,33029,108026,1548,True,19035,False,False,0,334880055.0,0.34,114.25
ashleymonroe,134592,340,954,1356,True,6954,True,False,0,318770941.0,0.35,125.84
JoeBiden,3377631,23,12273,9,True,1562,False,False,0,379926816.0,0.19,208.86
wgajate,50,865,1,2345,False,46,True,False,0,225366937.0,0.36,110.85
PearlJam,3583824,889,18136,3770,True,7482,False,False,0,339793549.0,0.37,129.42
rutenbert,305,1063,14,5708,False,6811,False,False,0,312697296.0,0.35,115.21
beck,328801,151,5468,352,True,1222,False,False,0,306484768.0,0.35,135.05
Matter_Digital,8522,661,86,73,False,889,False,False,0,160928627.0,0.31,119.1
PrsonaNonTrotta,241,1094,0,391,False,717,True,False,0,311473832.0,0.36,92.74
elephantbot,1084,1841,17,3815,False,2355,False,False,0,210407822.0,0.36,99.69
JustinTimesUK,461,1560,57,2321,False,1281,False,False,0,306326706.0,0.27,155.38
robynpeterson,4846,471,189,1067,True,5032,False,False,0,344390716.0,0.37,102.31
boburnham,1787066,585,6354,11235,True,5659,False,False,0,326055170.0,0.41,93.98
timberners_lee,329685,535,10794,158,True,960,False,False,0,297340529.0,0.29,146.03
nycacre,4117,1556,278,1208,False,6311,False,False,0,254879839.0,0.26,186.21
RealHughJackman,13360126,13,27629,1163,True,3493,False,False,0,315390009.0,0.39,109.87
christianllang,776,539,17,786,False,656,False,False,0,263954847.0,0.3,145.41
rahul_cloud9,10,90,0,0,False,24,True,True,0,288640572.0,0.33,100.29
Tyrese,3105769,3783,13780,1856,True,45666,False,False,0,316396793.0,0.33,139.0
justinbieber,105196033,297057,604541,3362,True,30486,False,False,0,315303843.0,0.51,70.55
cesarmillan,1072718,6841,9169,12849,True,14708,False,False,0,332483349.0,0.4,107.92
Andy,2291748,500,9728,1121,True,61586,False,False,0,308295778.0,0.41,95.6
kar2905,2141,1181,79,3147,False,12734,False,False,0,320061700.0,0.31,128.94
dutt_ashish,179,318,9,28,False,447,False,False,0,206891330.0,0.44,94.48
KellerSeason,52,327,0,2458,False,496,True,False,0,237455092.0,0.39,104.85
VitorBecker,61,155,0,0,False,1849,False,False,0,271051797.0,0.46,54.65
honorsociety,18579,9630,27,606,False,3160,False,False,0,206068418.0,0.3,124.81
brian_littrell,446760,110,5057,77,True,5888,False,False,0,316558375.0,0.39,97.06
TomJackson57,59067,26,1928,57,True,71,False,False,0,300445504.0,0.25,107.56
visu_bio,2818,1362,86,9604,False,3037,False,False,0,301255697.0,0.27,156.25
mohsin_shk11,135,38,0,939,False,862,False,False,0,186244237.0,0.39,74.26
Robbie_OC,3712,460,109,17,True,6636,False,False,0,304573864.0,0.43,84.99
SkillzVa,42913,1235,843,2759,True,1967,False,False,0,317971764.0,0.48,77.53
iamadityar,68,456,2,2800,False,2751,False,False,0,290847308.0,0.31,127.77
ahmadriaz,22,147,1,7,False,1,True,True,0,290243465.0,0.29,140.0
thetrickisto,299,804,16,2172,False,3403,False,False,0,340811532.0,0.35,108.62
OKKenna,34446,0,658,3469,True,51,False,False,0,305956313.0,0.14,191.0
MixologyBot,306,0,23,3,False,3909,True,False,0,169268866.0,0.28,111.07
leslieberland,36881,3261,715,10834,True,7732,False,False,0,258937159.0,0.49,71.57
SamuelsPants,31,52,0,4,False,97,True,False,0,255444792.0,0.46,65.97
jimmyfallon,50934217,8754,67651,709,True,11706,False,False,0,337155546.0,0.35,112.19
RepJoeBarton,27678,324,1397,53,True,2082,True,False,0,319955738.0,0.32,124.14
